Data,Kurs ?redni,Zmiana
17/10/2013,48.06,0.23
16/10/2013,47.95,-3.13
15/10/2013,49.5,1.02
14/10/2013,49,2.08
11/10/2013,48,4.55
10/10/2013,45.91,-0.2
09/10/2013,46,-2.13
08/10/2013,47,1.73
07/10/2013,46.2,2.9
04/10/2013,44.9,4.42
03/10/2013,43,-6.56
02/10/2013,46.02,-3.7
01/10/2013,47.79,-0.69
30/09/2013,48.12,-1.8
27/09/2013,49,0.62
26/09/2013,48.7,-4.51
25/09/2013,51,-0.97
24/09/2013,51.5,3.1
23/09/2013,49.95,-2.06
20/09/2013,51,0
19/09/2013,51,2
18/09/2013,50,-3.66
17/09/2013,51.9,2.77
16/09/2013,50.5,-0.88
13/09/2013,50.95,-0.55
12/09/2013,51.23,3.49
11/09/2013,49.5,3.66
10/09/2013,47.75,7.3
09/09/2013,44.5,-2.18
06/09/2013,45.49,-2.38
05/09/2013,46.6,-0.85
04/09/2013,47,-8.74
03/09/2013,51.5,-0.96
02/09/2013,52,0.19
30/08/2013,51.9,5.92
29/08/2013,49,4.26
28/08/2013,47,-8.02
27/08/2013,51.1,-5.58
26/08/2013,54.12,-3.7
23/08/2013,56.2,-2.26
22/08/2013,57.5,-0.86
21/08/2013,58,-0.85
